edge_kind	source	target	source_file	target_file	source_line	target_line	edge_line
calls	method:JobsTaskManager::bindLifecycle	method:JobsTaskManager::status	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	335	384	338
calls	method:JobsTaskManager::bindLifecycle	method:JobsTaskManager::updateStatus	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	335	346	339
calls	method:JobsTaskManager::updateStatus	method:JobsTaskExecutionSequence::forEach	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskExecutionSequence.swift	346	115	368
calls	method:JobsTaskManager::notifyStatusChange	method:JobsTaskExecutionSequence::forEach	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskExecutionSequence.swift	371	115	381
calls	method:JobsTaskManager::status	method:JobsTaskManager::status	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	384	384	385
calls	method:JobsTaskManager::byAddTask	method:JobsTaskManager::addTask	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	399	64	401
calls	method:JobsTaskManager::byRemoveTask	method:JobsTaskManager::removeTask	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	405	88	407
calls	method:JobsTaskManager::byRemoveTask	method:JobsTaskManager::removeTask	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	411	88	413
calls	method:JobsTaskManager::byRemoveAllTask	method:JobsTaskManager::removeAllTask	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	417	109	419
calls	method:JobsTaskManager::byResume	method:JobsTaskManager::resume	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	423	130	425
calls	method:JobsTaskManager::byResume	method:JobsTaskManager::resume	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	429	130	431
calls	method:JobsTaskManager::byExecuteNow	method:JobsTaskManager::executeNow	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	435	148	437
calls	method:JobsTaskManager::byExecuteNow	method:JobsTaskManager::executeNow	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	441	148	443
calls	method:JobsTaskManager::bySuspend	method:JobsTaskManager::suspend	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	447	166	449
calls	method:JobsTaskManager::bySuspend	method:JobsTaskManager::suspend	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	453	166	455
calls	method:JobsTaskManager::byCancel	method:JobsTaskManager::cancel	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	459	184	461
calls	method:JobsTaskManager::byCancel	method:JobsTaskManager::cancel	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	465	184	467
calls	method:JobsTaskManager::byAddTaskAsync	method:JobsTaskManager::addTaskAsync	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	471	250	473
calls	method:JobsTaskManager::byRemoveTaskAsync	method:JobsTaskManager::removeTaskAsync	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	477	257	479
calls	method:JobsTaskManager::byExecuteNowAsync	method:JobsTaskManager::executeNowAsync	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	483	286	485
calls	method:JobsTaskManager::backgroundState	method:JobsTaskManager::applicationStatusDidChanged	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	492	500	493
calls	method:JobsTaskManager::activeState	method:JobsTaskManager::applicationStatusDidChanged	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	496	500	497
calls	method:JobsTaskManager::applicationStatusDidChanged	method:JobsTaskManager::tasksSnapshot	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	500	329	501
calls	method:JobsTaskManager::applicationStatusDidChanged	method:JobsTaskExecutionSequence::forEach	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskExecutionSequence.swift	500	115	505
calls	method:JobsTaskManager::applicationStatusDidChanged	method:JobsTaskManager::resume	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	500	130	506
calls	method:JobsTaskManager::applicationStatusDidChanged	method:JobsTaskManager::executeNow	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	500	148	507
calls	method:JobsTaskManager::applicationStatusDidChanged	method:JobsTaskExecutionSequence::forEach	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskExecutionSequence.swift	500	115	510
calls	method:JobsTaskManager::applicationStatusDidChanged	method:JobsTaskManager::suspend	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	500	166	511
calls	method:JobsTaskManager::applicationStatusDidChanged	method:JobsTaskManager::updateStatus	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	500	346	512
calls	struct:JobsTaskManagerExecutionStream::AsyncIterator	method:JobsTaskManager::task	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManagerExecutionStream.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	30	57	39
calls	struct:JobsTaskManagerExecutionStream::AsyncIterator	method:JobsTaskManagerExecutionStream::makeAsyncIterator	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManagerExecutionStream.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManagerExecutionStream.swift	30	26	40
calls	struct:JobsTaskManagerExecutionStream::AsyncIterator	method:JobsTask::executions	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManagerExecutionStream.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTask.swift	30	450	40
calls	method:JobsTaskManagerExecutionStream::AsyncIterator::next	method:JobsDropFirstTaskExecutionSequence::AsyncIterator::next	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManagerExecutionStream.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsDropFirstTaskExecutionSequence.swift	44	39	46
calls	struct:JobsTaskManagerStatusStream::AsyncIterator	method:JobsTaskManager::addStatusObserver	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManagerStatusStream.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	28	314	34
calls	struct:JobsTaskManagerStatusStream::AsyncIterator	method:JobsTaskManager::removeStatusObserver	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManagerStatusStream.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManager.swift	28	323	38
calls	struct:JobsTaskManagerStatusStream::AsyncIterator	method:JobsTaskManagerExecutionStream::makeAsyncIterator	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManagerStatusStream.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManagerExecutionStream.swift	28	26	41
calls	method:JobsTaskManagerStatusStream::AsyncIterator::next	method:JobsDropFirstTaskExecutionSequence::AsyncIterator::next	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskManagerStatusStream.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsDropFirstTaskExecutionSequence.swift	44	39	45
calls	class:JobsTimer	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	37	21	47
calls	class:JobsTimer	method:JobsTimer::requireMainRunLoopForNonGCD	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	37	80	98
calls	class:JobsTimer	method:JobsTimer::setupAppStateIfNeeded	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	37	448	102
calls	class:JobsTimer	method:JobsTimer::stop	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	37	219	106
calls	class:JobsTimer	method:JobsTimer::teardownAppState	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	37	466	107
calls	method:JobsTimer::start	method:JobsTimer::requireMainThreadForRunLoopAPI	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	111	72	113
calls	method:JobsTimer::start	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	111	21	115
calls	method:JobsTimer::start	method:JobsTimer::startGCD	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	111	318	131
calls	method:JobsTimer::start	method:JobsTimer::startFoundationTimer	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	111	368	133
calls	method:JobsTimer::start	method:JobsTimer::startDisplayLink	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	111	380	135
calls	method:JobsTimer::start	method:JobsTimer::startRunLoopTimer	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	111	401	137
calls	method:JobsTimer::pause	method:JobsTimer::requireMainThreadForRunLoopAPI	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	141	72	143
calls	method:JobsTimer::pause	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	141	21	145
calls	method:JobsTimer::pause	method:JobsTimer::pauseGCD	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	141	336	155
calls	method:JobsTimer::resume	method:JobsTimer::requireMainThreadForRunLoopAPI	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	170	72	172
calls	method:JobsTimer::resume	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	170	21	174
calls	method:JobsTimer::resume	method:JobsTimer::resumeGCD	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	170	345	184
calls	method:JobsTimer::resume	method:JobsTimer::startFoundationTimer	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	170	368	186
calls	method:JobsTimer::resume	method:JobsTimer::startDisplayLink	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	170	380	188
calls	method:JobsTimer::resume	method:JobsTimer::startRunLoopTimer	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	170	401	190
calls	method:JobsTimer::fireOnce	method:JobsTimer::fireOnce	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	194	194	199
calls	method:JobsTimer::fireOnce	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	194	21	204
calls	method:JobsTimer::fireOnce	method:JobsTimer::stopInternal	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	194	249	212
calls	method:JobsTimer::stop	method:JobsTimer::requireMainThreadForRunLoopAPI	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	219	72	223
calls	method:JobsTimer::stop	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	219	21	226
calls	method:JobsTimer::stop	method:JobsTimer::stopInternal	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	219	249	233
calls	method:JobsTimer::onTick	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	237	21	239
calls	method:JobsTimer::onFinish	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	243	21	245
calls	method:JobsTimer::stopInternal	method:JobsTimer::stopGCDSafely	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	249	353	252
calls	method:JobsTimer::routeStopIfNeededFromCallback	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	267	21	271
calls	method:JobsTimer::routeStopIfNeededFromCallback	method:JobsTimer::stopInternal	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	267	249	277
calls	method:JobsTimer::routeStopIfNeededFromCallback	method:JobsTimer::stop	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	267	219	282
calls	method:JobsTimer::routeStopIfNeededFromCallback	method:JobsTimer::stop	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	267	219	285
calls	method:JobsTimer::fireTickIfValid	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	290	21	291
calls	method:JobsTimer::fireTickIfValid	method:JobsTimer::routeStopIfNeededFromCallback	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	290	267	310
calls	method:JobsTimer::startGCD	method:JobsTimer::stopGCDSafely	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	318	353	320
calls	method:JobsTimer::startGCD	method:UnityWebRequestUploadStream::scheduleInRunLoop:forMode:	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	TODO/Unity/xcode_effectTest/Classes/Unity/UnityWebRequest.mm	318	345	323
calls	method:JobsTimer::startGCD	method:JobsTimer::fireTickIfValid	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	318	290	329
calls	method:JobsTimer::startFoundationTimer	method:JobsTimer::requireMainThreadForRunLoopAPI	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	368	72	369
calls	method:JobsTimer::startFoundationTimer	method:JobsTimer::requireMainRunLoopForNonGCD	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	368	80	370
calls	method:JobsTimer::startFoundationTimer	function:Timer	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/libil2cpp/icalls/mscorlib/System.Threading/Timer.h	368	13	372
calls	method:JobsTimer::startFoundationTimer	method:JobsTimer::fireTickIfValid	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	368	290	373
calls	method:JobsTimer::startFoundationTimer	method:String::add	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsByUIKit@Pods/iOS.SDK/String/String+通用工具.swift	368	21	376
calls	method:JobsTimer::startDisplayLink	method:JobsTimer::requireMainThreadForRunLoopAPI	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	380	72	381
calls	method:JobsTimer::startDisplayLink	method:JobsTimer::requireMainRunLoopForNonGCD	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	380	80	382
calls	method:JobsTimer::startDisplayLink	method:JobsTimer::fireTickIfValid	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	380	290	385
calls	method:JobsTimer::DisplayLinkProxy::tick	method:JobsTimer::onTick	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	398	237	398
calls	method:JobsTimer::startRunLoopTimer	method:JobsTimer::requireMainThreadForRunLoopAPI	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	401	72	402
calls	method:JobsTimer::startRunLoopTimer	method:JobsTimer::requireMainRunLoopForNonGCD	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	401	80	403
calls	method:JobsTimer::startRunLoopTimer	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	401	21	426
calls	method:JobsTimer::startRunLoopTimer	method:JobsTimer::fireTickIfValid	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	401	290	427
calls	method:JobsTimer::startRunLoopTimer	method:JobsUnfairLock::jobs_withLock	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	401	21	439
calls	method:JobsTimer::startRunLoopTimer	method:JobsAppStateManager::syncWithCurrentAppStateIfNeeded	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	401	494	442
calls	method:JobsTimer::setupAppStateIfNeeded	method:JobsTimer::pause	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	448	141	457
calls	method:JobsTimer::setupAppStateIfNeeded	method:JobsTimer::resume	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	448	170	458
calls	method:JobsTimer::setupAppStateIfNeeded	method:JobsTimer::stop	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	448	219	459
calls	class:JobsAppStateManager	method:JobsAppStateManager::register	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	479	503	489
calls	class:JobsAppStateManager	method:JobsAppStateManager::unregister	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	479	520	492
calls	method:JobsAppStateManager::unregister	method:JobsObservable::removeObserver	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	JobsByPods/JobsSwiftWorker@Pods/JobsObservable.swift	520	51	522
calls	class:JobsSwiftTimerCountdown	method:JobsSwiftTimerCountdown::cancel	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	11	163	13
calls	method:JobsSwiftTimerCountdown::start	method:JobsSwiftTimerCountdown::resetInternal	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	112	176	116
calls	method:JobsSwiftTimerCountdown::start	method:JobsTimer::stop	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	112	219	148
calls	method:JobsSwiftTimerCountdown::start	method:JobsTimer::stop	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	112	219	155
calls	method:JobsSwiftTimerCountdown::cancel	method:JobsTimer::stop	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	163	219	164
calls	method:JobsSwiftTimerCountdown::reset	method:JobsSwiftTimerCountdown::cancel	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	171	163	172
calls	method:JobsSwiftTimerCountdown::reset	method:JobsSwiftTimerCountdown::resetInternal	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	171	176	173
calls	method:JobsSwiftTimerCountdown::byStartRunning	method:JobsSwiftTimerCountdown::start	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerCountdown.swift	197	112	199
calls	method:JobsSwiftTimerManager::create	method:JobsSwiftTimerManager::remove	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	33	101	60
calls	method:JobsSwiftTimerManager::create	method:JobsSwiftTimerManager::register	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	33	134	78
calls	method:JobsSwiftTimerManager::act	method:JobsSwiftTimerManager::timer	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	87	81	89
calls	method:JobsSwiftTimerManager::act	method:JobsSwiftTimerManager::remove	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	87	101	97
calls	method:JobsSwiftTimerManager::remove	method:Bag::removeValue	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	TODO/TaskCenterComponent/Schedule/Bag.swift	101	75	104
calls	method:JobsSwiftTimerManager::removeAll	method:JobsTaskExecutionSequence::forEach	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskExecutionSequence.swift	109	115	116
calls	method:JobsSwiftTimerManager::stopAndRemove	method:JobsSwiftTimerManager::act	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	121	87	123
calls	method:JobsSwiftTimerManager::stopAndRemove	method:JobsSwiftTimerManager::stopAndRemove	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	129	129	131
calls	method:JobsSwiftTimerManager::register	method:JobsTimer::stop	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimerManager.swift	JobsByPods/JobsSwiftTimer@Pods/JobsSwiftTimer.swift	134	219	146
calls	method:CrashLogCenter::markAppLaunched	method:JobsMemoryCache::set	JobsByPods/JobsSwiftTools@Pods/CrashLogCenter.swift	JobsByPods/JobsNetworking@Pods/Cache/JobsCacheStore.swift	47	47	48
calls	method:CrashLogCenter::markSafeExitPoint	method:JobsMemoryCache::set	JobsByPods/JobsSwiftTools@Pods/CrashLogCenter.swift	JobsByPods/JobsNetworking@Pods/Cache/JobsCacheStore.swift	55	47	56
calls	method:CrashLogCenter::didCrashLastRun	enum_member:JSONValue::object	JobsByPods/JobsSwiftTools@Pods/CrashLogCenter.swift	JobsByPods/JobsSwiftBaseDefines@Pods/JobsBaseEnumDefs.swift	61	964	63
calls	method:CrashLogCenter::didCrashLastRun	method:UserDefaults::bool	JobsByPods/JobsSwiftTools@Pods/CrashLogCenter.swift	JobsByPods/JobsSwiftFoundation@Pods/UserDefaults.swift	61	20	64
